yaralama,Cerh
yaran,Dostlar
yaraşır,uygun
yarayan,Yarar
yaren,Arkadaş
yargıcı,hakem
yarınki,Ferda
yarinti,Çukur
yarış,rekabet
yarışlık,Pist
yarlık,ferman
yasakçı,kavas
yasalı,kanuni
yaşanan,Tablo
yaşanılan,Yer
yasanın,Kanun
yaşantı,hayat
yaşlı,İhtiyar
yatırma,İbâte
yavuklu,sözlü
yazanak,rapor
yazıhane,büro
yeglik,Rüçhan
yekpare,bütün
yeleç,havadar
yeltek,hercai
yemen,Salyane
yenik,aşınmış
yepelek,narin
yerini,Sevmek
yerküre,dünya
yerli,otokton
yeryüzü,dünya
yetik,büyümüş
yetim,babasız
yetısın,İmdat
yetke,velayet
yetkili,mezun
yiğitçe,yiğit
yıkıma,Yakmak
yıldır,Yaldır
yıldırı,terör
yıldızlı,açık
yırtıcı,mahir
yivaçar,pafta
yoksuz,yoksul
yolkesen,Şaki
yollu,biçimde
yönder,mentor
yönlem,Taktik
yorel,Mahalli
yöresel,lokal
yorgun,Halsiz
yozlaşmış,Yoz
yücelme,itila
yükümcü,Kefil
yumak,yıkamak
yunanlı,Yunan
yürütüm,infaz
yuzyılın,Asır
zabıt,tutanak
zafran,safran
zahmet,güçlük
zanaat,sınaat
zanbak,Zambak
zanlı,şüpheli
zarcı,Kumarcı
zarflı,Mazruf
zatürre,batar
zefir,Çizgili
zehirli,Ağılı
zek,zeyreklik
zekai,Zekasal
zekasal,Zekâi
zembil,Kazevi
zencir,Zincir
zerre,Molekül
zevzek,geveze
zifin,sarıağı
zihn,zihinsel
zilli,Edepsiz
zilyet,Eldeci
zımnında,için
zırhlı,Panzer
ziya,aydınlık
ziyafet,Şölen
zıypak,kaygan
zorlama,zecir
abluka,kuşatma
açacak,anahtar
acayip,yabansı
açgözlü,Doymaz
acilen,çabucak
açılma,çatlama
acıma,merhamet
açınım,inkişaf
adaklı,nişanlı
afacan,Yaramaz
afakan,hafakan
afişe,duyulmuş
afiyet,esenlik
afsuncu,büyücü
afsunlu,büyülü
agaragar,jeloz
ağırca,Andante
ağızsız,sessiz
ağlatı,trajedi
ağraz,garazlar
ağzından,Adına
ahkam,Hükümler
ahzüita,aksata
ailece,ailecek
ailecek,ailece
akbaba,ihtiyar
akim,başarısız
akıntı,cereyan
akışkan,seyyal
akıtmak,dökmek
aklanma,Beraat
akma,akındırık
akortlu,Alışık
akrobat,cambaz
aksakal,duayen
akşamcı,Sarhoş
aksata,ahzüita
aksine,tersine
aksiseda,yankı
akü,akümülatör
akümülatör,akü
akvam,kavimler
alakalı,ilgili
alakok,Rafadan
alaminüt,çabuk
alçaltı,zillet
aldangıç,Tuzak
aldatı,Safsata
alegori,yerine
alelade,olağan
alesta,tetikte
alınan,Alıngan
alıntı,iktibas
alışkı,görenek
alkolik,Sarhoş
alkollü,İçkili
almanak,yıllık
almaş,münavebe
alperen,derviş
alpinist,dağcı
alümin,Alümina
amfi,amfiteatr
amfiteatr,amfi
amirane,amirce
amirce,amirane
amorf,biçimsiz
ampirik,görgül
anacık,Sevimli
analık,Annelik
anamal,sermaye
anarşi,kargaşa
anatomi,teşrih
anbean,giderek
aniden,ansızın
anılar,Hatırat
anında,çabucak
anlamaz,Bilmez
anlamca,mealen
anlamlar,Meâni
anlamlı,manalı
anlatış,takrir
annelik,Analık
anonsör,sunucu
antoloji,Seçki
anyway,Besides
aparmak,çalmak
apolet,omuzluk
araba,Otomobil
arabalık,Garaj
araçlar,Vesait
aralı,Fasılalı
arapsaçı,Küçük
arıcı,Beslenme
arılama,tenzih
arıtım,rafinaj
arıtma,Tasfiye
arızalar,Sapma
arkaik,Eskicil
arkasına,Siper
armada,donanma
armatür,Donatı
armoni,harmoni
arşiv,belgelik
arttırma,İlâve
arzulu,hevesli
asaletli,soylu
asgari,minimal
asıllı,kökenli
asilzade,soylu
aşınım,erozyon
aşırma,ihtilas
asist,Yardımcı
aslansütü,rakı
astik,Pezevenk
ataş,tutturgaç
ateşli,coşkulu
avane,yardakçı
avantür,macera
avarız,belalar
avunma,teselli
avutma,teselli
aydın,münevver
ayılık,Kabalık
ayırmaç,farika
ayırmak,bölmek
aylıklı,maaşlı
aynagöz,cingöz
aynaz,bataklık
aynısı,tıpkısı
ayrıca,Başkaca
ayrımlı,farklı
aysız,Kamersiz
azalma,tenakus
azami,maksimal
azimli,kararlı
bacaksız,bodur
badire,Felâket
bağdat,Salyane
bağım,tabiiyet
bağıt,sözleşme
bağnaz,fanatik
bahar,ilkbahar
bahsetme,Temas
bahşiş,Armağan
bahtiyar,mutlu
bakiye,kalıntı
balaban,şişman
balama,Karagöz
balkon,ayazlık
bankacı,Banker
bariz,belirgin
basak,merdiven
başbuğ,komutan
başında,Baykuş
basiret,vizyon
başkaca,ayrıca
başmal,sermaye
baştan,yeniden
basti,Bastırma
basur,hemoroit
başüstüne,oldu
bayağı,pespaye
bayrılık,Kıdem
becerili,Yatuk
bedava,Parasız
bedavacı,lüpçü
beğence,takriz
behey,Azarlama
bekarlık,Bekâr
belgelik,arşiv
belirgin,sarih
belirti,nişane
belirtik,sarih
bendeg,köleler
beraat,aklanma
berber,perukar
berceste,seçme
berhudar,mutlu
berkan,Pırıltı
berkem,Düşmana
besinli,gıdalı
beşleme,tahmis
bestek,besteci
beyan,Bildirme
beyza,Bembeyaz
bezekçi,nakkaş
bezeli,bezekli
bıçakçı,Çakıcı
bicare,Zavallı
biçimce,Şeklen
biçimler,Eşkâl
biçimli,mevzun
bidar,uyumayan
biilaç,çaresiz
bikes,kimsesiz
bıkmak,usanmak
bilakis,aksine
bildik,Tanıdık
bildiri,tebliğ
bilerek,kasten
bileşim,terkip
bilgici,sofist
bilgisiz,cahil
bilimci,bilgin
billur,Kristal
bilmece,muamma
birden,ansızın
birem,Karakter
bireşim,sentez
bireyi,Nitelik
bireysel,ferdî
biricik,yegâne
birleme,tevhit
biseksüel,Lgbt
bisturi,neşter
bitaraf,yansız
bitevi,tekdüze
bivefa,vefasız
bızır,klitoris
böbrek,Sakatat
bocurgat,Irgat
boğumlama,Beis
bogut,Nitrojen
bölümler,Aksam
bölümsel,kısmi
boşalım,Deşarj
boşaltım,ifrağ
bozarak,Nakzen
bozgun,yenilgi
budunsal,etnik
bukağı,Kelepçe
bükük,Bükülmüş
buldozer,Dozer
bumburuşuk,Çok
burtlak,Taşlık
butik,Mücevher
bütünsel,total
buyrun,Lebbeyk
buyurma,Teşrif
buzul,cümudiye
çaçaron,geveze
çağrışım,tedai
cahil,Bilgisiz
çakal,görgüsüz
çakıcı,bıçakçı
çakım,kıvılcım
çakın,kıvılcım
çalçene,geveze
çalınmış,Çalma
çalkağı,çalkar
çalkantı,coşku
cambaz,akrobat
camekan,Vitrin
camlık,Camekân
çamurlu,Balteg
canciğer,İçten
candan,ilgiyle
çandır,karışık
canevi,kalpgâh
carcur,fermuar
cariye,halayık
çarliston,uzun
çarpışma,sadme
carta,yellenme
çatapat,Çatpat
çatısız,kulübe
çatışma,arbede
çatlama,çatlak
çavalye,çavela
çavela,çavalye
cavlamak,ölmek
çayevi,çayhane
çayhane,çayevi
cazgır,fitneci
cebire,koaptör
cebrail,Cibril
cefakes,Cefalı
çekecek,Kerata
çekelez,sincap
çekiliş,Keşide
celalli,hırçın
çelimsiz,nahif
cembiye,hançer
cemiyet,toplum
çenebaz,çeneli
çeneli,çenebaz
cenkçi,kavgacı
cereyan,akıntı
cerrar,dilenci
cesamet,irilik
çeşni,tadımlık
cetbecet,soyca
çetele,Ekmekçi
cetvel,çizelge
çeviri,Tercüme
çevirme,tedvir
çevre,kontekst
çevrinme,tavaf
cezaevi,mahbes
çıfıt,düzenbaz
çiftçi,Rençper
çiğit,Çekirdek
çiğnek,Yolüstü
cihannüma,kule
çıkması,Sökmek
cila,parlaklık
cilalı,mücella
cilbent,klasör
ciltçi,ciltevi
ciltevi,ciltçi
cilvek,cilveli
çıngar,gürültü
çingen,çingene
çingene,çingen
çıngı,kıvılcım
cingöz,açıkgöz
cinnet,delilik
cinsaçı,küsküt
cinsel,seksüel
çırakma,şamdan
cırcır,fermuar
çırpıcı,mikser
cırtlak,Cırlak
cismen,bedence
çıtpıt,çatapat
çizelge,cetvel
cızlam,savuşma
çoğun,ekseriya
çökelge,balçık
çokgen,poligon
çöküş,dekadans
complete,Total
cönk,Sığırdili
çözgen,Solvent
çözücü,dekoder
çözülüm,bozgun
çukurluk,Kasis
çulsuz,parasız
çultar,Çultarı
cümudiye,buzul
çürümek,çökmek
çuvaldız,Kıyık
cüzamlı,Alaten
dadacı,dadaist
dadaist,dadacı
dağar,dağarcık
dağcı,alpinist
dağıtık,sarhoş
dağlı,görgüsüz
dahası,ilavesi
dalancı,lobici
dalga,dalavere
dalgı,aymazlık
damarlı,huysuz
damarsız,Uysal
damgacı,Tamgaç
damıtıcı,imbik
damıtma,taktir
dandik,düzmece
danış,müşavere
dantel,tentene
davranır,Çabar
dayanım,direnç
debdebe,görkem
defans,savunma
defaten,Birden
defnetme,gömme
defosuz,sağlam
degaj,degajman
degajman,degaj
değersiz,naçiz
değini,değinme
değnekçi,kâhya
dekadans,çöküş
dekoder,çözücü
delalet,işaret
delikli,kevgir
delilik,cinnet
delk,ovuşturma
demevi,sinirli
demin,deminden
demincek,demin
deneme,tecrübe
denge,istikrar
dengeli,stabil
denizci,Mellah
derdin,Harâzet
derebeyi,zorba
derim,Antoloji
derkenar,çıkma
derleme,tedvin
derpiş,Öngörme
dertli,Gaileli
derviş,alperen
deşarj,boşalma
desise,entrika
dessas,düzenci
destur,müsaade
detone,kusurlu
devletçi,Elban
devrilme,Sukût
devrim,ihtilal
diğeri,başkası
diğerk,özgecil
dikçe,derinden
dikici,dikişçi
dikiş,terzilik
diktatör,zorba
dikte,yazdırım
dilemma,ikilem
dindışı,Ladini
dinlence,tatil
dinleti,konser
diriğ,esirgeme
diriksel,diril
diril,diriksel
dırıltı,dırdır
disiplin,Düzen
disko,diskotek
diskotek,disko
dıştan,Haricen
dişyüz,Zevahir
diyafram,Böleç
diyalekt,lehçe
dizayn,tasarım
dizemli,ritmik
dizici,dizgici
doganin,Tabiat
dogmacı,inakçı
doktorun,Hekim
doktrin,öğreti
dokuma,tekstil
dokunum,lamise
döllenme,ilkah
dolma,dalavere
dolunun,Meşgul
domur,kabarcık
donanma,armada
donatım,teçhiz
donatma,teçhiz
döngel,muşmula
dördüncü,Rabia
dörtleme,terbi
dörtlü,kuartet
dostane,dostça
dostça,Dostane
doymaz,açgözlü
doyumlu,Doymuş
dragon,ejderha
duayen,aksakal
düçar,tutulmuş
düğümcük,nodül
dügürcük,Simit
dükk,kumarhane
dünürcü,görücü
duraksız,oynak
durma,tevakkuf
dursun,Durması
dürtü,Muharrik
dürtükleme,işi
düşçü,düşleyen
düşmana,Berkem
düşündeş,oydaş
düşünen,Bencil
düşünsel,fikrî
duyarga,sensör
duyarlı,hassas
duygudan,Soğuk
duygulu,hassas
duygusal,hissî
düzelti,tashih
düzenci,dessas
düzgülü,normal
ebet,sonsuzluk
ebonit,Bağamsı
ecnebi,yabancı
edebi,Yazınsal
edepli,müeddep
edepsiz,şirret
edevat,Aletler
edinim,iktisap
edinme,iktisap
editör,yayımcı
edvar,devirler
eflatun,Leylak
efsunlu,Büyülü
eğilim,tandans
eğilme,Yükünük
eğirmen,kirmen
eğiten,Müeddib
eğitim,terbiye
eğrilmiş,Eğber
egzama,mayasıl
ehemmiyet,önem
ehemniyet,Önem
ejderha,dragon
ekabir,Kodaman
ekler,Mülhakat
eksiği,Şaibeli
eksikli,muhtaç
eksiksiz,temiz
eksiltme,ihale
elastiki,esnek
elçi,peygamber
elden,doğrudan
elekçi,çingene
elemli,kederli
elkab,Lakaplar
emirler,Evamir
emirlik,beylik
emmesi,Soğurma
enflüanza,grip
ensar,Yardımcı
entelekt,anlık
envanter,Döküm
epikriz,hikâye
erenler,Evliya
ergime,zeveban
erincek,üşenen
erkekçe,mertçe
erkekler,Rical
erketeci,gözcü
erozyon,itikâl
erteleme,talik
ertesi,ferdası
esasen,aslında
esasta,aslında
eşdeger,Muadil
esefli,kaygılı
esenleme,selam
eşeysel,cinsel
esham,hisseler
eşhas,şahıslar
esnek,elastiki
esnemek,Uykulu
etfal,Çocuklar
etkileme,tesir
etkili,patetik
evirme,evirtim
evkaf,vakıflar
evrenpulu,Mika
evsaf,vasıflar
evveli,eskiden
evvelki,önceki
eylemek,yapmak
eylemsel,Fiili
eytam,yetimler
ezancı,müezzin
ezcümle,özetle
ezgili,melodik
ezilgen,Mazlum
ezinti,sıkıntı
ezoterik,içrek
fabla,Aragonca
fahriye,Övünüş
fakirce,yoksul
fakr,fukaralık
fan,vantilatör
fanatik,bağnaz
fantastic,Reat
fantom,hayalet
farbala,fırfır
fariğ,çekilmiş
farika,ayırmaç
farklı,ayrımlı
farmason,mason
fasile,familya
fasone,Çizgili
fatalite,kader
fatih,Fetheden
faydanin,Yarar
fehamet,ululuk
ferace,Yakasız
ferahi,ucuzluk
ferdası,ertesi
ferit,Emsalsiz
fermuar,carcur
fersah,uzaklık
fetheden,Fatih
feyezan,seylap
fezleke,hülasa
fideist,inancı
fikirdeş,oydaş
fikirler,Efkâr
fikri,Düşünsel
fiktif,itibari
fıldır,telaşlı
firar,kurtulma
fırında,Pişmek
fitçi,arabozan
fitneli,Fettan
fıtri,Doğuştan
fiyatlı,pahalı
fonetik,sesçil
fors,saygınlık
frape,meşrubat
frekans,sıklık
frengi,sifilis
fritöz,Patates
fular,Bürüncük
füsunlu,büyülü
futbolcu,Topçu
gabavet,bönlük
gabyacı,gabyar
gabyar,gabyacı
gaileli,dertli
garaj,arabalık
garazk,garazlı
gayur,Gayretli
gebermek,Ölmek
gece,geceleyin
geceleyin,gece
gecelik,gömlek
geçerlik,Revaç
gel,Bulunamadı
gelberi,tırmık
gelince,Feemmâ
geneleme,Tamim
genizsil,nazal
gerekliği,Borç
gergin,sinirli
gerici,mürteci
gerileme,ricat
gevşeme,relaks
gezegen,planet
gezinme,seyran
gezinti,balkon
gibisi,benzeri
gıdalı,besinli
giderme,Telafi
gidiş,davranış
ginez,Herhalde
girişik,girift
gıyabi,verilen
gıybetçi,kovcu
gizemci,mistik
glikol,Dialkol
global,küresel
göbekli,lahana
göçmen,muhacir
godoş,pezevenk
gokada,Galaksi
gökkuzgun,Başı
gökyakut,Safir
gömgök,masmavi
gonca,tomurcuk
gönderme,irsal
göre,gereğince
göreceli,izafi
görevin,Vazife
görgül,ampirik
goril,koruyucu
görünüm,vizyon
görüşleri,Grup
gövdenin,Beden
gözcü,gözetmen
gözdağı,tehdit
gözetmen,gözcü
gözükara,Akşit
grafit,Yumuşak
gübür,süprüntü
güldeste,seçki
gulgule,şamata
gülmeyen,Ciddi
gümüşgöz,cimri
günahk,günahlı
güncek,Şemsiye
gündem,ruzname
günücü,kıskanç
gurme,tatbilir
gürültü,şamata
habibe,Sevgili
hacizli,mahcuz
hacmi,Kısılmak
hadisenin,Olay
hafakan,afakan
hafız,saklayan
hakka,Haksızca
hakkıyla,iyice
halas,kurtuluş
halayık,cariye
halefler,Ahlâf
halel,bozukluk
haleldar,bozuk
hamal,taşıyıcı
hamle,saldırış
hamurk,hamurcu
hançer,Cembiye
handikap,engel
harabelik,ören
harli,Kuvvetli
harpte,Savaşta
hasarı,Yaramaz
hasbi,sebepsiz
hasır,Toplanma
hasretin,Özlem
hassas,alıngan
hastalık,tutku
hatırlı,saygın
havalı,havadar
haymana,tembel
hayret,şaşırma
hazan,sonbahar
hazcı,hedonist
hazım,sindirim
hazirun,Mevcut
heccav,yergici
hediye,Armağan
hedonist,hazcı
hele,özellikle
helisel,sarmal
hemfikir,oydaş
hemoroit,basur
hesabi,hesapçı
hesapçı,hesabi
hevesk,hevesli
heybet,mehabet
hiççi,nihilist
hicran,ayrılık
hiçten,önemsiz
hidrofil,sucul
hidrolik,Irgat
hilebaz,hileci
hileci,hilekâr
himaye,gözetim
hinoğlu,kurnaz
hipostaz,uknum
hırs,kızgınlık
hissi,Duygusal
histeri,isteri
hitap,seslenme
hıyanet,ihanet
hizipçi,klikçi
hızlılık,sürat
hizmetkar,Uşak
hizmetli,odacı
homonim,sesteş
hoppadak,hemen
hörgüç,çıkıntı
hormon,İnsülin
hoşgörme,İdare
hoşluk,letafet
hostes,Konukçu
hovarda,çapkın
hukuksal,tüzel
hükumler,Ahkâm
hükümlü,mahkûm
hülasa,fezleke
hünkar,Padişah
huruşan,coşkun
hüsün,güzellik
hutut,çizgiler
hüveyda,aşikâr
hüviyet,Kimlik
huy,alışkanlık
ibadet,tapınma
ibraz,Gösterme
içbükey,konkav
içgörü,İnsight
içkin,mündemiç
içlem,tazammun
içsiz,anlamsız
içtima,kavuşum
içtimai,sosyal
idame,Sürdürme
idarehane,büro
idraksiz,ahmak
ifrağ,boşaltım
ihanet,hainlik
ihbarcı,muhbir
ihmalk,ihmalci
iht,Umutlanmak
ihtilas,aşırma
ihtira,türetme
ikamet,eğleşme
iken,Esnasında
ikilem,dilemma
ikramcı,mükrim
ikrar,bildirme
iktibas,alıntı
iktidar,kudret
iktifa,yetinme
iktisatsız,şey
iktiza,gerekme
ilahi,Tanrısal
ilavesi,Dahası
iletki,minkale
ilgeçli,edatlı
ilgisiz,bigâne
ılımak,ılınmak
ılıman,mutedil
ilimci,bilimci
ılınmak,ılımak
ilistir,süzgeç
ilkah,döllenme
ilkbahar,bahar
iltica,sığınma
ilzam,susturma
imamet,imamlık
imamlık,İmamet
imanlı,mutekit
imbik,damıtıcı
imgesel,hayalî
imkanın,Olanak
imsak,cimrilik
imtina,çekinme
inakçı,dogmacı
inanca,güvence
inancı,fideist
inandirma,İkna
inanlı,mutekit
incitmek,üzmek
indirme,Tenzil
inhina,bükülme
inkıta,kesinti
inleyici,Nalân
insaflı,imanlı
insanca,insani
insani,insanca
insiyak,içgüdü
insülin,Hormon
intiba,izlenim
intibah,uyanış
intihal,aşırma
inziva,Çekilgi
ipince,incecik
iradi,istençli
irca,indirgeme
ırlama,yırlama
irs,kalıtımsal
isabetli,uygun
isal,ulaştırma
işaretleme,İma
isfenks,Sfenks
işılak,Parıltı
ışıltı,parıltı
isınma,İstinas
ısırgın,isilik
ısıtmaç,Şofben
işitmek,duymak
iskelet,teşrih
islavca,slavca
işleyim,sanayi
isloven,sloven
ısrarcı,Musırr
israrlı,Dimdik
istenen,Maksut
isteri,histeri
istida,arzuhal
istifçi,stokçu
istifsar,sorma
iştikak,türeme
istinas,ısınma
istink,sakınma
istintak,sorgu
iştirakçi,işçi
iştiyak,özleme
işveli,şivekâr
işveren,patron
itaatk,itaatli
itibari,fiktif
itilaf,uzlaşma
itilmek,Tepmek
itinalı,özenli
ivecen,aceleci
iveğen,aceleci
izafet,görelik
izafi,göreceli
izlem,strateji
jeloz,agaragar
jön,jönprömiye
jönprömiye,jön
kabaca,büyükçe
kabare,meyhane
kabine,hükûmet
kabızlık,kabız
kablosuz,gereç
kademli,uğurlu
kafeın,Kasları
kahir,zorlayan
kahraman,yiğit
kakavan,budala
kalafat,Onarma
kalan,mütebaki
kalavra,yemeni
kalevi,alkalik
kalıntı,bakiye
kalite,nitelik
kalkışma,kıyam
kalpazan,Püsür
kamyonet,pikap
kanara,mezbaha
kapatma,metres
kaplayan,Şamil
kapsama,İçerme
kapüşon,başlık
karacı,müfteri
karahumma,tifo
karakaçan,eşek
karakış,Aralık
kararlı,stabil
karasakız,zift
kargaşa,anarşi
karideş,Yüzücü
karine,belirti
karışım,mahlut
karli,Kazançlı
karma,muhtelit
karmaşık,mudil
karşılaşma,maç
karton,Mukavva
kasacı,vezneci
kaşalot,budala
kaşbastı,çatkı
kaşmer,soytarı
kasvet,Sıkıntı
kategorik,açık
katışık,mahlut
katışıksız,saf
katlı,bükülmüş
katmerli,aşırı
kavara,patırtı
kavat,pezevenk
kavgalı,dargın
kavimler,Akvam
kavuşma,telaki
kavuşum,içtima
kayağan,kaypak
kaydırak,Yassı
kayışçı,hileci
kaynağı,Menşei
kazai,Yargısal
kazancı,ateşçi
kazançlı,Kârlı
kazanma,edinme
kazıntılı,yazı
kekremsi,Buruk
keloğlan,hindi
kemer,tümsekli
kemirmek,yemek
kendir,kenevir
kentçi,şehirci
kentli,şehirli
kerata,Çekecek
keşide,çekiliş
keskin,zampara
kesmece,karpuz
kesmik,Ekşimik
kevser,Bereket
keyfi,Keyfince
keyifli,neşeli
kezzab,Yalancı
kibritçi,cimri
kidem,Bayrılık
kılağılı,zağlı
kılavuz,Rehber
kılcık,Fasulye
kılıksız,süfli
kimlik,hüviyet
kıpırdak,canlı
kirac,Verimsiz
kirlenme,Kazar
kırmalı,pilili
kısalmak,Esnek
kısarak,kısaca
kısımlar,Aksam
kişioğlu,insan
kişizade,soylu
kisrak,Madiyan
kıssalar,Kısas
kitabet,tahrir
kıtalar,Kıtaat
kıtipiyoz,kötü
kıvam,yoğunluk
kıvançlı,mutlu
kıvrım,dönemeç
kıyas,mukayese
kıyasi,kurallı
kıyılmış,Sosis
kiymali,Pideci
kıymetin,Değer
kıytırık,basit
kızartma,Kebap
kızıl,komünist
kızma,Tehevvür
klasman,tasnif
klasör,sıralaç
klikçi,hizipçi
klitoris,bızır
koaptör,cebire
kocamış,Geçmiş
kodaman,Ekâbir
koketri,şıklık
kokmuş,önemsiz
kökten,radikal
kolay,kolaylık
kollukçu,Polis
koloni,sömürge
kolpa,Dalavere
kolpo,dalavere
komando,Baskın
komedi,güldürü
komedya,komedi
komite,Encümen
kompetan,uzman
komposto,Hoşaf
kompozit,karma
komprime,sıkıt
komünist,Kızıl
komuta,kumanda
konkav,içbükey
konkur,yarışma
kontralto,alto
konuda,Zeminde
konulu,mevzulu
konum,pozisyon
korku,muhatara
koşulda,Şartda
koşullu,meşrut
koşuş,Seğirdim
kotlet,pirzola
kotra,Yelkenli
kötürüm,oturak
kovalama,Takip
koyu,hararetli
krema,Kültürcü
kristal,billur
kuartet,dörtlü
kubat,biçimsiz
kudretli,güçlü
kudurgan,azgın
küfretme,sövme
kulaklık,Radyo
kule,cihannüma
kumanda,komuta
kumbaşı,kumsal
kumkuma,çömlek
kumpir,patates
kurallı,kıyasi
küresel,kürevi
kurnaz,Açıkgöz
kurucu,müessis
kurulu,oturmuş
kurumlu,mağrur
kurusıkı,korku
küşade,açılmış
kuşkucu,septik
kuşkular,Evham
küskünlük,küsü
kusmuk,kusuntu
küsü,küskünlük
kusuntu,kusmuk
kusurü,Şaibeli
kutlama,tebrik
kutsama,takdis
kutsanmış,Tabu
kuvvetli,Güçlü
kuyruklu,akrep
labirent,sorun
lafazan,Geveze
lagar,çelimsiz
lamaist,lamacı
lamek,mekânsız
lamelif,çarpık
lamise,dokunum
lanse,önceleme
lavabo,tuvalet
lazıme,gerekçe
lazımlık,ördek
lehçe,diyalekt
lektör,okutman
lerze,titreyiş
leylak,Eflatun
leziz,lezzetli
lobici,dalancı
los,Karanlıkça
lüks,şatafatlı
lüpçü,bedavacı
maaşlı,aylıklı
mabude,sevgili
maç,karşılaşma
maddesel,maddi
maddi,maddesel
mağrur,Kurumlu
mağşuş,karışık
mahbes,cezaevi
mahcup,utangaç
mahcur,kısıtlı
mahcuz,hacizli
mahluk,yaratık
mahlut,karışım
mahmud,Övülmüş
mahmut,Övülmüş
mahrek,Yörünge
mahrukat,yakıt
mahşer,kargaşa
mahvetme,Kahır
mahzur,sakınca
maişet,geçinme
makbul,geçerli
maksimum,azami
malayani,saçma
maltalı,maltız
maltız,maltalı
mamur,bayındır
manaca,anlamca
manalı,anlamlı
manita,sevgili
mantıklı,lojik
maraton,Yarışı
maraz,Hastalık
marmelat,Reçel
maruf,buyrulan
maske,davranış
maskot,uğurluk
masmavi,gömgök
mason,farmason
mastara,iletki
masun,korunmuş
materyal,gereç
mavracı,geveze
mayhoş,Ekşimsi
mayin,Dedektör
mazarrat,zarar
mazgal,Ahırdan
mealen,anlamca
meccani,bedava
medar,yardımcı
mefret,muazzam
mehabetli,yüce
melike,Kraliçe
melodik,ezgili
menhus,uğursuz
menkıbe,Destan
menşei,Kaynağı
meraret,acılık
merhamet,acıma
mesafeli,Yırak
mesame,gözenek
mesela,Örneğin
meşgale,uğraşı
metalik,madenî
metazori,zorla
metrik,ölçümlü
mevcut,bulunan
mevzii,yöresel
mevzulu,konulu
meyhane,kabare
meyus,karamsar
mezat,Müzayede
mezbele,çöplük
miftah,anahtar
mihnet,sıkıntı
mıhsıçtı,cimri
mikser,çırpıcı
minicik,ufacık
minkale,iletki
misak,bağlaşma
mıskal,musikar
miskin,zavallı
mistik,gizemci
mola,koyuverme
moloz,Değersiz
mont,Montgomer
montgomer,mont
morartı,morluk
morluk,Morartı
muamelat,işlem
muamma,bilmece
muazzam,önemli
mubahat,Övünme
mübarek,kutsal
mücadele,savaş
mücella,parlak
mücerred,Boyda
müdafaa,koruma
müeddep,edepli
müessis,kurucu
müezzin,Ezancı
mugayir,aykırı
muhabbet,sevgi
muhacir,Göçmen
muhalif,aykırı
muhammes,beşli
muharebe,Savaş
muharrir,Yazar
muhasip,sayman
muhatara,ziyan
muhbir,ihbarcı
mühimin,Önemli
muhtelis,çalan
muhtesip,Çarşı
muhteva,içerik
muhtıra,günlük
mukaar,içbükey
mukabil,rağmen
mukaddem,öncül
mukaffa,uyaklı
mukavva,Karton
mükedder,üzgün
mükrim,ikramcı
muktedir,erkli
mülaki,görüşen
mülazım,teğmen
mülhakat,ekler
mülhit,imansız
mümbit,verimli
mümeyyiz,seçen
mündemiç,içkin
münfail,kırgın
munfasıl,ayrık
münhal,çözülen
münkir,İmansız
münteha,bitmiş
müntehap,seçme
mürai,ikiyüzlü
mürşit,kılavuz
mürteci,gerici
mürteşi,Yiyici
müşabih,benzeş
müşahede,görme
müşahhas,somut
musahip,Sohbet
musannif,yazar
müşavere,danış
müselles,üçgen
musikar,mıskal
müsmir,verimli
müstacel,acele
müstahak,layık
müstebit,zorba
müşterek,ortak
mutabakat,uyum
mutariza,Ayraç
mutat,alışılan
mütebaki,kalan
mutedil,ılıman
mutekit,dindar
müteyakkız,sak
mutsuz,bedbaht
muvazi,paralel
muzip,takılgan
müzmin,süreğen
naci,Cennetlik
nadiren,seyrek
nahak,gereksiz
nahif,çelimsiz
nakkaş,bezekçi
nakzen,bozarak
naldöken,Taşlı
namazg,musalla
namusk,namuslu
nanıaziz,ekmek
nasihatın,Öğüt
nazal,genizsil
nazariye,kuram
nazirsiz,eşsiz
necaset,pislik
necat,kurtuluş
nesih,Kaldırma
neşriyat,yayın
neşter,Bisturi
nevmit,çaresiz
nevroz,sinirce
nezafet,paklık
nihilist,yokçu
nikbet,felaket
nikbin,iyimser
nişane,belirti
nişangah,Hedef
nişanlı,adaklı
nispi,göreceli
nitelik,Kalite
niyetli,Oruçlu
nodül,düğümcük
nominal,yazılı
noterlik,Noter
nütasyon,üğrüm
nüzullü,felçli
ödememek,Yemek
ödlek,yüreksiz
ödülün,Mükafat
oflaz,mükemmel
öğrenim,tahsil
öğreti,doktrin
öğütün,Nasihat
okazyon,fırsat
ökçeli,topuklu
okşantı,okşama
öksüz,kimsesiz
okullu,öğrenci
okült,Doğaüstü
okutman,lektör
olabilir,kabil
olanağın,İmkan
olanaklı,kabil
olası,muhtemel
ölçümlü,metrik
ölçün,standart
olivin,peridot
olmasın,Zinhar
önceleme,lanse
önem,Ehemmiyet
önemlice,ciddi
öngörme,Derpiş
önlemin,Tedbir
önünde,Uğrunda
onurlu,gururlu
onurluk,plaket
optik,gözlükçü
oranlama,kıyas
orantı,tenasüp
örd,Ordinaryüs
ordu,Kalabalık
örgülü,örülmüş
örgüt,teşkilat
orijinal,özgün
örneğin,Mesele
ortakçı,maraba
ortam,platform
örtme,Kamuflâj
ortoklaz,ortoz
